movieId,rating_count,average_rating,title,genres,year,clean_title
2041,3,3.3333333333333335,Condorman (1981),Action|Adventure|Children|Comedy,1981.0,Condorman
2042,6,2.5833333333333335,D2: The Mighty Ducks (1994),Children|Comedy,1994.0,D2: The Mighty Ducks
2043,4,2.75,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,1959.0,Darby O'Gill and the Little People
2044,2,2.5,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,1981.0,"Devil and Max Devlin, The"
2046,24,3.2083333333333335,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,1986.0,Flight of the Navigator
2048,8,3.5625,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,1986.0,"Great Mouse Detective, The"
2050,4,2.875,Herbie Goes Bananas (1980),Adventure|Children|Comedy,1980.0,Herbie Goes Bananas
2051,3,2.3333333333333335,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,1977.0,Herbie Goes to Monte Carlo
2052,23,2.760869565217391,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,1993.0,Hocus Pocus
2053,20,2.05,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,1992.0,"Honey, I Blew Up the Kid"
2054,68,2.7573529411764706,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,1989.0,"Honey, I Shrunk the Kids"
2055,1,3.0,Hot Lead and Cold Feet (1978),Action|Comedy|Western,1978.0,Hot Lead and Cold Feet
2056,1,3.0,In Search of the Castaways (1962),Adventure|Children,1962.0,In Search of the Castaways
2057,4,3.375,"Incredible Journey, The (1963)",Adventure|Children,1963.0,"Incredible Journey, The"
2058,30,3.35,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,1998.0,"Negotiator, The"
2059,15,3.0,"Parent Trap, The (1998)",Children|Comedy|Romance,1998.0,"Parent Trap, The"
2060,14,3.0714285714285716,BASEketball (1998),Comedy,1998.0,BASEketball
2064,31,3.838709677419355,Roger & Me (1989),Documentary,1989.0,Roger & Me
2065,13,3.730769230769231,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,1985.0,"Purple Rose of Cairo, The"
2066,4,4.125,Out of the Past (1947),Film-Noir,1947.0,Out of the Past
2067,21,4.142857142857143,Doctor Zhivago (1965),Drama|Romance|War,1965.0,Doctor Zhivago
2068,2,2.75,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,1982.0,Fanny and Alexander (Fanny och Alexander)
2069,2,4.25,"Trip to Bountiful, The (1985)",Drama,1985.0,"Trip to Bountiful, The"
2070,5,3.4,Tender Mercies (1983),Drama|Romance|Western,1983.0,Tender Mercies
2071,2,3.25,And the Band Played On (1993),Drama,1993.0,And the Band Played On
2072,17,3.176470588235294,"'burbs, The (1989)",Comedy,1989.0,"'burbs, The"
2073,5,3.6,Fandango (1985),Comedy,1985.0,Fandango
2074,3,3.6666666666666665,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,1974.0,"Night Porter, The (Portiere di notte, Il)"
2075,1,5.0,Mephisto (1981),Drama|War,1981.0,Mephisto
2076,46,3.9456521739130435,Blue Velvet (1986),Drama|Mystery|Thriller,1986.0,Blue Velvet
2077,5,3.4,"Journey of Natty Gann, The (1985)",Adventure|Children,1985.0,"Journey of Natty Gann, The"
2078,53,3.830188679245283,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,1967.0,"Jungle Book, The"
2080,55,3.4,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,1955.0,Lady and the Tramp
2081,67,3.425373134328358,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,1989.0,"Little Mermaid, The"
2082,26,2.6538461538461537,"Mighty Ducks, The (1992)",Children|Comedy,1992.0,"Mighty Ducks, The"
2083,19,3.736842105263158,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,1992.0,"Muppet Christmas Carol, The"
2084,5,2.7,Newsies (1992),Children|Musical,1992.0,Newsies
2085,44,3.4318181818181817,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,1961.0,101 Dalmatians (One Hundred and One Dalmatians)
2087,41,3.573170731707317,Peter Pan (1953),Animation|Children|Fantasy|Musical,1953.0,Peter Pan
2088,18,2.5,Popeye (1980),Adventure|Comedy|Musical,1980.0,Popeye
2089,10,3.5,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,1990.0,"Rescuers Down Under, The"
2090,13,3.1923076923076925,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,1977.0,"Rescuers, The"
2091,4,2.25,Return from Witch Mountain (1978),Children|Sci-Fi,1978.0,Return from Witch Mountain
2092,6,2.4166666666666665,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,1994.0,"Return of Jafar, The"
2093,6,3.0,Return to Oz (1985),Adventure|Children|Fantasy,1985.0,Return to Oz
2094,39,3.2564102564102564,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,1991.0,"Rocketeer, The"
2095,3,2.8333333333333335,"Shaggy D.A., The (1976)",Children|Comedy,1976.0,"Shaggy D.A., The"
2096,22,3.409090909090909,Sleeping Beauty (1959),Animation|Children|Musical,1959.0,Sleeping Beauty
2097,10,2.9,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,1983.0,Something Wicked This Way Comes
2098,2,2.5,Son of Flubber (1963),Children|Comedy,1963.0,Son of Flubber
2099,6,3.4166666666666665,Song of the South (1946),Adventure|Animation|Children|Musical,1946.0,Song of the South
2100,51,3.1176470588235294,Splash (1984),Comedy|Fantasy|Romance,1984.0,Splash
2102,3,2.3333333333333335,Steamboat Willie (1928),Animation|Children|Comedy|Musical,1928.0,Steamboat Willie
2103,3,2.5,Tall Tale (1995),Adventure|Children|Fantasy|Western,1995.0,Tall Tale
2104,1,4.0,Tex (1982),Drama,1982.0,Tex
2105,50,3.34,Tron (1982),Action|Adventure|Sci-Fi,1982.0,Tron
2106,5,3.7,Swing Kids (1993),Drama|War,1993.0,Swing Kids
2107,3,3.0,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,1998.0,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode)
2108,24,3.4791666666666665,L.A. Story (1991),Comedy|Romance,1991.0,L.A. Story
2109,27,3.3703703703703702,"Jerk, The (1979)",Comedy,1979.0,"Jerk, The"
2110,18,3.3055555555555554,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,1982.0,Dead Men Don't Wear Plaid
2111,10,3.25,"Man with Two Brains, The (1983)",Comedy,1983.0,"Man with Two Brains, The"
2112,8,3.1875,Grand Canyon (1991),Crime|Drama,1991.0,Grand Canyon
2114,16,3.71875,"Outsiders, The (1983)",Drama,1983.0,"Outsiders, The"
2115,108,3.638888888888889,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,1984.0,Indiana Jones and the Temple of Doom
2116,15,3.1333333333333333,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,1978.0,"Lord of the Rings, The"
2117,14,3.7142857142857144,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,1984.0,1984 (Nineteen Eighty-Four)
2118,15,3.7333333333333334,"Dead Zone, The (1983)",Thriller,1983.0,"Dead Zone, The"
2119,3,1.3333333333333333,Maximum Overdrive (1986),Horror,1986.0,Maximum Overdrive
2120,4,2.0,Needful Things (1993),Drama|Horror,1993.0,Needful Things
2121,7,2.2142857142857144,Cujo (1983),Horror|Thriller,1983.0,Cujo
2122,11,2.4545454545454546,Children of the Corn (1984),Horror|Thriller,1984.0,Children of the Corn
2123,15,2.7,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,1989.0,All Dogs Go to Heaven
2124,38,3.289473684210526,"Addams Family, The (1991)",Children|Comedy|Fantasy,1991.0,"Addams Family, The"
2125,21,3.619047619047619,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,1998.0,Ever After: A Cinderella Story
2126,15,2.7666666666666666,Snake Eyes (1998),Action|Crime|Mystery|Thriller,1998.0,Snake Eyes
2130,8,3.6875,Atlantic City (1980),Crime|Drama|Romance,1980.0,Atlantic City
2131,4,4.625,Autumn Sonata (Höstsonaten) (1978),Drama,1978.0,Autumn Sonata (Höstsonaten)
2132,7,4.142857142857143,Who's Afraid of Virginia Woolf? (1966),Drama,1966.0,Who's Afraid of Virginia Woolf?
2133,20,3.325,Adventures in Babysitting (1987),Adventure|Comedy,1987.0,Adventures in Babysitting
2134,22,3.1136363636363638,Weird Science (1985),Comedy|Fantasy|Sci-Fi,1985.0,Weird Science
2135,11,3.772727272727273,Doctor Dolittle (1967),Adventure|Children|Musical,1967.0,Doctor Dolittle
2136,14,2.4642857142857144,"Nutty Professor, The (1963)",Comedy|Sci-Fi,1963.0,"Nutty Professor, The"
2137,21,3.5476190476190474,Charlotte's Web (1973),Animation|Children,1973.0,Charlotte's Web
2138,10,4.05,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,1978.0,Watership Down
2139,21,3.4761904761904763,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,1982.0,"Secret of NIMH, The"
2140,34,3.5441176470588234,"Dark Crystal, The (1982)",Adventure|Fantasy,1982.0,"Dark Crystal, The"
2141,18,3.1666666666666665,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,1986.0,"American Tail, An"
2142,10,2.7,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,1991.0,"American Tail: Fievel Goes West, An"
2143,13,3.076923076923077,Legend (1985),Adventure|Fantasy|Romance,1985.0,Legend
2144,49,3.6020408163265305,Sixteen Candles (1984),Comedy|Romance,1984.0,Sixteen Candles
2145,33,3.242424242424242,Pretty in Pink (1986),Comedy|Drama|Romance,1986.0,Pretty in Pink
2146,16,3.21875,St. Elmo's Fire (1985),Drama|Romance,1985.0,St. Elmo's Fire
2147,3,2.6666666666666665,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,1986.0,"Clan of the Cave Bear, The"
2148,9,3.0555555555555554,House (1986),Comedy|Fantasy|Horror,1986.0,House
2149,4,1.75,House II: The Second Story (1987),Comedy|Fantasy|Horror,1987.0,House II: The Second Story
2150,28,3.892857142857143,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,1980.0,"Gods Must Be Crazy, The"
2151,6,3.75,"Gods Must Be Crazy II, The (1989)",Comedy,1989.0,"Gods Must Be Crazy II, The"
2152,3,2.0,Air Bud: Golden Receiver (1998),Children|Comedy,1998.0,Air Bud: Golden Receiver
2153,11,2.3181818181818183,"Avengers, The (1998)",Action|Adventure,1998.0,"Avengers, The"
2154,2,1.75,How Stella Got Her Groove Back (1998),Drama|Romance,1998.0,How Stella Got Her Groove Back
2155,8,3.625,"Slums of Beverly Hills, The (1998)",Comedy|Drama,1998.0,"Slums of Beverly Hills, The"
2156,1,4.0,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,1998.0,"Best Man, The (Testimone dello sposo, Il)"
2159,7,3.9285714285714284,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,1986.0,Henry: Portrait of a Serial Killer
2160,32,4.171875,Rosemary's Baby (1968),Drama|Horror|Thriller,1968.0,Rosemary's Baby
2161,43,3.5813953488372094,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,1984.0,"NeverEnding Story, The"
2162,8,2.5,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,1990.0,"NeverEnding Story II: The Next Chapter, The"
2163,5,2.2,Attack of the Killer Tomatoes! (1978),Comedy|Horror,1978.0,Attack of the Killer Tomatoes!
2164,1,1.0,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,1987.0,Surf Nazis Must Die
2165,2,3.5,Your Friends and Neighbors (1998),Comedy|Drama,1998.0,Your Friends and Neighbors
2166,4,2.5,Return to Paradise (1998),Crime|Drama|Romance|Thriller,1998.0,Return to Paradise
2167,58,3.3620689655172415,Blade (1998),Action|Horror|Thriller,1998.0,Blade
2169,7,2.2857142857142856,Dead Man on Campus (1998),Comedy,1998.0,Dead Man on Campus
2170,5,2.4,Wrongfully Accused (1998),Action|Comedy,1998.0,Wrongfully Accused
2171,8,3.3125,Next Stop Wonderland (1998),Comedy|Drama|Romance,1998.0,Next Stop Wonderland
2172,1,3.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,1998.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)"
2174,91,3.4725274725274726,Beetlejuice (1988),Comedy|Fantasy,1988.0,Beetlejuice
2175,1,4.5,Déjà Vu (1997),Drama|Romance,1997.0,Déjà Vu
2176,10,3.9,Rope (1948),Crime|Drama|Thriller,1948.0,Rope
2177,3,3.1666666666666665,Family Plot (1976),Comedy|Thriller,1976.0,Family Plot
2178,2,3.5,Frenzy (1972),Thriller,1972.0,Frenzy
2179,1,3.0,Topaz (1969),Thriller,1969.0,Topaz
2180,1,3.5,Torn Curtain (1966),Thriller,1966.0,Torn Curtain
2181,4,3.625,Marnie (1964),Drama|Mystery|Romance|Thriller,1964.0,Marnie
2182,4,2.875,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,1956.0,"Wrong Man, The"
2183,9,3.5555555555555554,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,1956.0,"Man Who Knew Too Much, The"
2184,6,3.4166666666666665,"Trouble with Harry, The (1955)",Comedy|Mystery,1955.0,"Trouble with Harry, The"
2185,2,4.0,I Confess (1953),Thriller,1953.0,I Confess
2186,25,3.98,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,1951.0,Strangers on a Train
2187,2,3.5,Stage Fright (1950),Mystery|Romance|Thriller,1950.0,Stage Fright
2188,5,2.0,54 (1998),Drama,1998.0,54
2190,1,2.0,Why Do Fools Fall In Love? (1998),Drama,1998.0,Why Do Fools Fall In Love?
2193,40,3.3375,Willow (1988),Action|Adventure|Fantasy,1988.0,Willow
2194,65,3.9384615384615387,"Untouchables, The (1987)",Action|Crime|Drama,1987.0,"Untouchables, The"
2195,7,3.2142857142857144,Dirty Work (1998),Comedy,1998.0,Dirty Work
2196,1,5.0,Knock Off (1998),Action,1998.0,Knock Off
2201,2,3.5,"Paradine Case, The (1947)",Drama,1947.0,"Paradine Case, The"
2202,7,4.357142857142857,Lifeboat (1944),Drama|War,1944.0,Lifeboat
2203,7,4.142857142857143,Shadow of a Doubt (1943),Crime|Drama|Thriller,1943.0,Shadow of a Doubt
2204,4,3.875,Saboteur (1942),Mystery|Thriller,1942.0,Saboteur
2205,4,2.875,Mr. & Mrs. Smith (1941),Comedy|Romance,1941.0,Mr. & Mrs. Smith
2206,5,4.0,Suspicion (1941),Film-Noir|Mystery|Thriller,1941.0,Suspicion
2207,1,3.0,Jamaica Inn (1939),Drama,1939.0,Jamaica Inn
2208,6,3.9166666666666665,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,1938.0,"Lady Vanishes, The"
2210,2,3.25,Sabotage (1936),Thriller,1936.0,Sabotage
2211,1,3.0,Secret Agent (1936),Thriller,1936.0,Secret Agent
2212,3,3.6666666666666665,"Man Who Knew Too Much, The (1934)",Drama|Thriller,1934.0,"Man Who Knew Too Much, The"
2226,1,1.0,"Ring, The (1927)",Drama,1927.0,"Ring, The"
2227,3,3.5,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,1927.0,"Lodger: A Story of the London Fog, The"
2231,36,3.861111111111111,Rounders (1998),Drama,1998.0,Rounders
2232,27,3.425925925925926,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,1997.0,Cube
2236,9,3.0,Simon Birch (1998),Drama,1998.0,Simon Birch
2239,6,4.666666666666667,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,1975.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)
2240,7,3.857142857142857,My Bodyguard (1980),Drama,1980.0,My Bodyguard
2241,4,3.5,Class (1983),Comedy,1983.0,Class
2243,28,3.4285714285714284,Broadcast News (1987),Comedy|Drama|Romance,1987.0,Broadcast News
2244,2,1.5,"Allnighter, The (1987)",Comedy|Romance,1987.0,"Allnighter, The"
2245,22,3.2045454545454546,Working Girl (1988),Comedy|Drama|Romance,1988.0,Working Girl
2247,12,3.0,Married to the Mob (1988),Comedy,1988.0,Married to the Mob
2248,39,3.923076923076923,Say Anything... (1989),Comedy|Drama|Romance,1989.0,Say Anything...
2249,11,3.1818181818181817,My Blue Heaven (1990),Comedy,1990.0,My Blue Heaven
2252,5,2.5,Hero (1992),Comedy|Drama,1992.0,Hero
2253,20,2.375,Toys (1992),Comedy|Fantasy,1992.0,Toys
2255,2,1.5,Young Doctors in Love (1982),Comedy,1982.0,Young Doctors in Love
2256,2,2.5,Parasite (1982),Horror|Sci-Fi,1982.0,Parasite
2257,1,4.0,No Small Affair (1984),Comedy|Romance,1984.0,No Small Affair
2259,8,3.1875,Blame It on Rio (1984),Comedy|Romance,1984.0,Blame It on Rio
2260,2,2.5,Wisdom (1986),Crime|Drama,1986.0,Wisdom
2261,6,3.0,One Crazy Summer (1986),Comedy,1986.0,One Crazy Summer
2262,9,3.0,About Last Night... (1986),Comedy|Drama|Romance,1986.0,About Last Night...
2263,5,2.8,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,1988.0,"Seventh Sign, The"
2264,4,2.75,We're No Angels (1989),Comedy|Crime,1989.0,We're No Angels
2265,4,2.375,Nothing But Trouble (1991),Adventure|Comedy,1991.0,Nothing But Trouble
2266,5,3.1,"Butcher's Wife, The (1991)",Comedy|Romance,1991.0,"Butcher's Wife, The"
2267,2,2.5,Mortal Thoughts (1991),Mystery|Thriller,1991.0,Mortal Thoughts
2268,57,3.789473684210526,"Few Good Men, A (1992)",Crime|Drama|Thriller,1992.0,"Few Good Men, A"
2269,8,3.0,Indecent Proposal (1993),Drama|Romance,1993.0,Indecent Proposal
2271,2,3.0,Permanent Midnight (1998),Drama,1998.0,Permanent Midnight
2272,2,2.75,One True Thing (1998),Drama,1998.0,One True Thing
2273,42,3.261904761904762,Rush Hour (1998),Action|Comedy|Crime|Thriller,1998.0,Rush Hour
2275,5,3.6,Six-String Samurai (1998),Action|Adventure|Sci-Fi,1998.0,Six-String Samurai
2278,43,3.5232558139534884,Ronin (1998),Action|Crime|Thriller,1998.0,Ronin
2279,10,2.4,Urban Legend (1998),Horror|Thriller,1998.0,Urban Legend
2280,2,3.0,Clay Pigeons (1998),Crime,1998.0,Clay Pigeons
2281,1,2.5,Monument Ave. (1998),Action|Crime|Drama,1998.0,Monument Ave.
2282,6,3.4166666666666665,Pecker (1998),Comedy|Drama,1998.0,Pecker
2283,2,3.5,"Sheltering Sky, The (1990)",Drama,1990.0,"Sheltering Sky, The"
2286,1,2.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,1980.0,"Fiendish Plot of Dr. Fu Manchu, The"
2287,5,3.8,Them! (1954),Horror|Sci-Fi|Thriller,1954.0,Them!
2288,45,3.933333333333333,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,1982.0,"Thing, The"
2289,38,3.9473684210526314,"Player, The (1992)",Comedy|Crime|Drama,1992.0,"Player, The"
2290,5,3.6,Stardust Memories (1980),Comedy|Drama,1980.0,Stardust Memories
2291,80,3.7,Edward Scissorhands (1990),Drama|Fantasy|Romance,1990.0,Edward Scissorhands
2292,1,2.5,Overnight Delivery (1998),Comedy|Romance,1998.0,Overnight Delivery
2294,45,3.2444444444444445,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,1998.0,Antz
2295,2,4.5,"Impostors, The (1998)",Comedy,1998.0,"Impostors, The"
2296,10,2.1,"Night at the Roxbury, A (1998)",Comedy,1998.0,"Night at the Roxbury, A"
2297,14,3.642857142857143,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,1998.0,What Dreams May Come
2298,1,4.0,Strangeland (1998),Thriller,1998.0,Strangeland
2300,33,3.9696969696969697,"Producers, The (1968)",Comedy,1968.0,"Producers, The"
2301,16,3.625,History of the World: Part I (1981),Comedy|Musical,1981.0,History of the World: Part I
2302,59,3.26271186440678,My Cousin Vinny (1992),Comedy,1992.0,My Cousin Vinny
2303,5,3.6,Nashville (1975),Drama|Musical,1975.0,Nashville
2304,1,4.0,Love Is the Devil (1998),Drama,1998.0,Love Is the Devil
2306,6,2.5833333333333335,Holy Man (1998),Comedy,1998.0,Holy Man
2307,1,3.0,One Tough Cop (1998),Action|Crime,1998.0,One Tough Cop
2310,3,3.6666666666666665,"Mighty, The (1998)",Drama,1998.0,"Mighty, The"
2311,17,3.588235294117647,2010: The Year We Make Contact (1984),Sci-Fi,1984.0,2010: The Year We Make Contact
2312,12,3.8333333333333335,Children of a Lesser God (1986),Drama,1986.0,Children of a Lesser God
2313,17,4.029411764705882,"Elephant Man, The (1980)",Drama,1980.0,"Elephant Man, The"
2314,2,4.5,Beloved (1998),Drama,1998.0,Beloved
2315,6,2.1666666666666665,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,1998.0,Bride of Chucky (Child's Play 4)
2316,7,3.2142857142857144,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,1998.0,Practical Magic
2318,16,4.125,Happiness (1998),Comedy|Drama,1998.0,Happiness
2320,9,3.0,Apt Pupil (1998),Drama|Thriller,1998.0,Apt Pupil
2321,61,3.4836065573770494,Pleasantville (1998),Comedy|Drama|Fantasy,1998.0,Pleasantville
2322,8,3.0625,Soldier (1998),Action|Sci-Fi|War,1998.0,Soldier
2323,2,4.25,"Cruise, The (1998)",Documentary,1998.0,"Cruise, The"
2324,88,4.1477272727272725,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,1997.0,Life Is Beautiful (La Vita è bella)
2325,13,3.1153846153846154,Orgazmo (1997),Comedy,1997.0,Orgazmo
2327,3,3.6666666666666665,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,1990.0,Tales from the Darkside: The Movie
2328,7,2.4285714285714284,Vampires (1998),Horror|Western,1998.0,Vampires
2329,129,4.217054263565892,American History X (1998),Crime|Drama,1998.0,American History X
2330,2,4.5,Hands on a Hard Body (1996),Comedy|Documentary,1996.0,Hands on a Hard Body
2331,3,3.0,Living Out Loud (1998),Comedy|Drama|Romance,1998.0,Living Out Loud
2332,2,1.25,Belly (1998),Crime|Drama,1998.0,Belly
2333,4,4.125,Gods and Monsters (1998),Drama,1998.0,Gods and Monsters
2334,13,2.8076923076923075,"Siege, The (1998)",Action|Thriller,1998.0,"Siege, The"
2335,28,3.1785714285714284,"Waterboy, The (1998)",Comedy,1998.0,"Waterboy, The"
2336,23,3.6739130434782608,Elizabeth (1998),Drama,1998.0,Elizabeth
2337,4,3.375,Velvet Goldmine (1998),Drama,1998.0,Velvet Goldmine
2338,18,2.0555555555555554,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,1998.0,I Still Know What You Did Last Summer
2339,1,1.5,I'll Be Home For Christmas (1998),Comedy|Romance,1998.0,I'll Be Home For Christmas
